,LABEL,DATE_TIME,TEXT,sentences,sentence_count,token_count,tokens,words_starting_with_vowel,words_starting_with_consonant,lowercase_text,lowercase_tokens,UserNames,UserNamesCounts,URLs,URLCounts,Day
3880,0,Fri Jun 19 22:48:17 2009,i am hungry but I ate so many bagels today i can feel them coming up. I needz a cheeseburger! ,"['i am hungry but I ate so many bagels today i can feel them coming up', 'I needz a cheeseburger']",2,22,"['i', 'am', 'hungry', 'but', 'I', 'ate', 'so', 'many', 'bagels', 'today', 'i', 'can', 'feel', 'them', 'coming', 'up', '.', 'I', 'needz', 'a', 'cheeseburger', '!']",8,12,i am hungry but i ate so many bagels today i can feel them coming up. i needz a cheeseburger! ,"['i', 'am', 'hungry', 'but', 'i', 'ate', 'so', 'many', 'bagels', 'today', 'i', 'can', 'feel', 'them', 'coming', 'up', '.', 'i', 'needz', 'a', 'cheeseburger', '!']",[],0,[],0,Fri
3881,0,Wed Jun 17 12:39:52 2009,WHY ARE THEY CASTING ONLY NATIVE AMERICANS?!!!! THERE'S NO HOPE FOR ME!!!  ,"['WHY ARE THEY CASTING ONLY NATIVE AMERICANS', ""THERE'S NO HOPE FOR ME""]",2,14,"['WHY', 'ARE', 'THEY', 'CASTING', 'ONLY', 'NATIVE', 'AMERICANS', '?!!!!', ""THERE'S"", 'NO', 'HOPE', 'FOR', 'ME', '!!!']",3,8,why are they casting only native americans?!!!! there's no hope for me!!!  ,"['why', 'are', 'they', 'casting', 'only', 'native', 'americans', '?!!!!', ""there's"", 'no', 'hope', 'for', 'me', '!!!']",[],0,[],0,Wed
3882,0,Mon Jun 15 10:35:15 2009,@LiveInLove10 http://twitpic.com/7h5bf - Ugh. Totally envious of you right now. Maybe if I got that I would feel better?  Anyway...I h ...,"['@LiveInLove10 http://twitpic.com/7h5bf - Ugh', 'Totally envious of you right now', 'Maybe if I got that I would feel better', 'Anyway...I h ...']",4,27,"['@LiveInLove10', 'http://twitpic.com/7h5bf', '-', 'Ugh', '.', 'Totally', 'envious', 'of', 'you', 'right', 'now', '.', 'Maybe', 'if', 'I', 'got', 'that', 'I', 'would', 'feel', 'better', '?', 'Anyway', '...', 'I', 'h', '...']",8,12,@liveinlove10 http://twitpic.com/7h5bf - ugh. totally envious of you right now. maybe if i got that i would feel better?  anyway...i h ...,"['@liveinlove10', 'http://twitpic.com/7h5bf', '-', 'ugh', '.', 'totally', 'envious', 'of', 'you', 'right', 'now', '.', 'maybe', 'if', 'i', 'got', 'that', 'i', 'would', 'feel', 'better', '?', 'anyway', '...', 'i', 'h', '...']",['@LiveInLove10'],1,['http://twitpic.com/7h5bf'],1,Mon
3883,0,Mon Jun 01 20:51:38 2009,@Autibody tiring   pcl soon? Or something less lame?,"['@Autibody tiring   pcl soon', 'Or something less lame']",2,10,"['@Autibody', 'tiring', 'pcl', 'soon', '?', 'Or', 'something', 'less', 'lame', '?']",2,6,@autibody tiring   pcl soon? or something less lame?,"['@autibody', 'tiring', 'pcl', 'soon', '?', 'or', 'something', 'less', 'lame', '?']",['@Autibody'],1,[],0,Mon
3884,1,Wed Jun 03 06:50:23 2009,"@ddlovato awesome perfume name! &quot;I smell like death... lovely, isn't it?&quot; lol. you should seriously market that! I want. ","['@ddlovato awesome perfume name', '&quot;I smell like death..', 'lovely', "", isn't it"", '&quot; lol', 'you should seriously market that', 'I want.']",7,26,"['@ddlovato', 'awesome', 'perfume', 'name', '!', '&quot;I', 'smell', 'like', 'death', '...', 'lovely,', ""isn't"", 'it', '?', '&quot;', 'lol', '.', 'you', 'should', 'seriously', 'market', 'that', '!', 'I', 'want', '.']",5,13,"@ddlovato awesome perfume name! &quot;i smell like death... lovely, isn't it?&quot; lol. you should seriously market that! i want. ","['@ddlovato', 'awesome', 'perfume', 'name', '!', '&quot;i', 'smell', 'like', 'death', '...', 'lovely,', ""isn't"", 'it', '?', '&quot;', 'lol', '.', 'you', 'should', 'seriously', 'market', 'that', '!', 'i', 'want', '.']",['@ddlovato'],1,[],0,Wed
3885,1,Fri May 29 11:43:24 2009,"Love is heeere. Love is nooow. Love is pouring from His hands, from His brow.  I love this song!","['Love is heeere', 'Love is nooow', 'Love is pouring from His hands', ', from His brow', 'I love this song']",5,23,"['Love', 'is', 'heeere', '.', 'Love', 'is', 'nooow', '.', 'Love', 'is', 'pouring', 'from', 'His', 'hands,', 'from', 'His', 'brow', '.', 'I', 'love', 'this', 'song', '!']",4,14,"love is heeere. love is nooow. love is pouring from his hands, from his brow.  i love this song!","['love', 'is', 'heeere', '.', 'love', 'is', 'nooow', '.', 'love', 'is', 'pouring', 'from', 'his', 'hands,', 'from', 'his', 'brow', '.', 'i', 'love', 'this', 'song', '!']",[],0,[],0,Fri
3886,1,Fri May 29 19:08:09 2009,An Ice Cream... Makes a Man Happy. ,"['An Ice Cream..', 'Makes a Man Happy', '.']",3,9,"['An', 'Ice', 'Cream', '...', 'Makes', 'a', 'Man', 'Happy', '.']",3,4,an ice cream... makes a man happy. ,"['an', 'ice', 'cream', '...', 'makes', 'a', 'man', 'happy', '.']",[],0,[],0,Fri
3887,1,Fri May 22 04:15:47 2009,@samchampion Very nice shirt today. You look comfortable while still professional. ,"['@samchampion Very nice shirt today', 'You look comfortable while still professional', '.']",3,13,"['@samchampion', 'Very', 'nice', 'shirt', 'today', '.', 'You', 'look', 'comfortable', 'while', 'still', 'professional', '.']",0,10,@samchampion very nice shirt today. you look comfortable while still professional. ,"['@samchampion', 'very', 'nice', 'shirt', 'today', '.', 'you', 'look', 'comfortable', 'while', 'still', 'professional', '.']",['@samchampion'],1,[],0,Fri
3888,0,Mon May 18 04:34:36 2009,I'm off to see a movie...I shall be walking..if it rains on me I will be very annoyed. I want sun ,"[""I'm off to see a movie...I shall be walking..if it rains on me I will be very annoyed"", 'I want sun']",2,26,"[""I'm"", 'off', 'to', 'see', 'a', 'movie', '...', 'I', 'shall', 'be', 'walking', '..', 'if', 'it', 'rains', 'on', 'me', 'I', 'will', 'be', 'very', 'annoyed', '.', 'I', 'want', 'sun']",10,13,i'm off to see a movie...i shall be walking..if it rains on me i will be very annoyed. i want sun ,"[""i'm"", 'off', 'to', 'see', 'a', 'movie', '...', 'i', 'shall', 'be', 'walking', '..', 'if', 'it', 'rains', 'on', 'me', 'i', 'will', 'be', 'very', 'annoyed', '.', 'i', 'want', 'sun']",[],0,[],0,Mon
3889,1,Sat May 30 22:07:46 2009,wants to repeat last night again ,['wants to repeat last night again'],1,6,"['wants', 'to', 'repeat', 'last', 'night', 'again']",1,4,wants to repeat last night again ,"['wants', 'to', 'repeat', 'last', 'night', 'again']",[],0,[],0,Sat
3890,1,Sun Jun 07 18:00:57 2009,"bout to watch the WEC fights on vs, this should be fun ","['bout to watch the WEC fights on vs, this should be fun']",1,12,"['bout', 'to', 'watch', 'the', 'WEC', 'fights', 'on', 'vs,', 'this', 'should', 'be', 'fun']",1,10,"bout to watch the wec fights on vs, this should be fun ","['bout', 'to', 'watch', 'the', 'wec', 'fights', 'on', 'vs,', 'this', 'should', 'be', 'fun']",[],0,[],0,Sun
3891,0,Fri May 29 19:38:07 2009,@Chrissyyyyyyy Saturday?? I'm in LA tonight ,"['@Chrissyyyyyyy Saturday', ""I'm in LA tonight""]",2,7,"['@Chrissyyyyyyy', 'Saturday', '??', ""I'm"", 'in', 'LA', 'tonight']",2,3,@chrissyyyyyyy saturday?? i'm in la tonight ,"['@chrissyyyyyyy', 'saturday', '??', ""i'm"", 'in', 'la', 'tonight']",['@Chrissyyyyyyy'],1,[],0,Fri
3892,0,Fri May 29 17:42:07 2009,ughh...i dont feel good ,['ughh...i dont feel good'],1,6,"['ughh', '...', 'i', 'dont', 'feel', 'good']",2,3,ughh...i dont feel good ,"['ughh', '...', 'i', 'dont', 'feel', 'good']",[],0,[],0,Fri
3893,0,Thu Jun 04 10:50:39 2009,"@rehabc dats LE 1.5; already installed on @adityamishra's phone by default. Its for S60v3, while mine is S60v5 ","[""@rehabc dats LE 1.5; already installed on @adityamishra's phone by default"", 'Its for S60v3', ', while mine is S60v5']",3,21,"['@rehabc', 'dats', 'LE', '1', '.', '5;', 'already', 'installed', 'on', '@adityamishra', 'phone', 'by', 'default', '.', 'Its', 'for', 'S60v3,', 'while', 'mine', 'is', 'S60v5']",6,10,"@rehabc dats le 1.5; already installed on @adityamishra's phone by default. its for s60v3, while mine is s60v5 ","['@rehabc', 'dats', 'le', '1', '.', '5;', 'already', 'installed', 'on', '@adityamishra', 'phone', 'by', 'default', '.', 'its', 'for', 's60v3,', 'while', 'mine', 'is', 's60v5']","['@rehabc', '@adityamishra']",2,[],0,Thu
3894,0,Fri May 29 15:32:10 2009,What I'm gonna do  life is not good:'( no more Exit in this hallway I'm stuck in my world...,"[""What I'm gonna do  life is not good:'( no more Exit in this hallway I'm stuck in my world...""]",1,20,"['What', ""I'm"", 'gonna', 'do', 'life', 'is', 'not', ""good:'("", 'no', 'more', 'Exit', 'in', 'this', 'hallway', ""I'm"", 'stuck', 'in', 'my', 'world', '...']",6,12,what i'm gonna do  life is not good:'( no more exit in this hallway i'm stuck in my world...,"['what', ""i'm"", 'gonna', 'do', 'life', 'is', 'not', ""good:'("", 'no', 'more', 'exit', 'in', 'this', 'hallway', ""i'm"", 'stuck', 'in', 'my', 'world', '...']",[],0,[],0,Fri
3895,0,Fri May 29 22:15:34 2009,Can't sleep  txt it!,"[""Can't sleep  txt it""]",1,5,"[""Can't"", 'sleep', 'txt', 'it', '!']",1,2,can't sleep  txt it!,"[""can't"", 'sleep', 'txt', 'it', '!']",[],0,[],0,Fri
3896,0,Mon May 18 01:58:00 2009,my head aches  need to go home.,['my head aches  need to go home.'],1,8,"['my', 'head', 'aches', 'need', 'to', 'go', 'home', '.']",1,5,my head aches  need to go home.,"['my', 'head', 'aches', 'need', 'to', 'go', 'home', '.']",[],0,[],0,Mon
3897,1,Sun May 31 08:13:12 2009,i need help with twitter. HAHA ,"['i need help with twitter', 'HAHA']",2,7,"['i', 'need', 'help', 'with', 'twitter', '.', 'HAHA']",1,5,i need help with twitter. haha ,"['i', 'need', 'help', 'with', 'twitter', '.', 'haha']",[],0,[],0,Sun
3898,1,Fri May 22 01:02:26 2009,@sherrilynne you better go back and get it ,['@sherrilynne you better go back and get it'],1,8,"['@sherrilynne', 'you', 'better', 'go', 'back', 'and', 'get', 'it']",2,5,@sherrilynne you better go back and get it ,"['@sherrilynne', 'you', 'better', 'go', 'back', 'and', 'get', 'it']",['@sherrilynne'],1,[],0,Fri
3899,0,Sun May 31 17:55:21 2009,@inkophile: I don't have an Estie  I hear they're awesome,"[""@inkophile: I don't have an Estie  I hear they're awesome""]",1,10,"['@inkophile', 'I', ""don't"", 'have', 'an', 'Estie', 'I', 'hear', ""they're"", 'awesome']",6,4,@inkophile: i don't have an estie  i hear they're awesome,"['@inkophile', 'i', ""don't"", 'have', 'an', 'estie', 'i', 'hear', ""they're"", 'awesome']",['@inkophile'],1,[],0,Sun
3900,1,Fri May 29 00:45:50 2009,@KimKardashian im so happy for ur sis Khole...she has the personality for it!! i would listen to her everyday..congrats!! ,"['@KimKardashian im so happy for ur sis Khole...she has the personality for it', 'i would listen to her everyday..congrats']",2,25,"['@KimKardashian', 'im', 'so', 'happy', 'for', 'ur', 'sis', 'Khole', '...', 'she', 'has', 'the', 'personality', 'for', 'it', '!!', 'i', 'would', 'listen', 'to', 'her', 'everyday', '..', 'congrats', '!!']",5,13,@kimkardashian im so happy for ur sis khole...she has the personality for it!! i would listen to her everyday..congrats!! ,"['@kimkardashian', 'im', 'so', 'happy', 'for', 'ur', 'sis', 'khole', '...', 'she', 'has', 'the', 'personality', 'for', 'it', '!!', 'i', 'would', 'listen', 'to', 'her', 'everyday', '..', 'congrats', '!!']",['@KimKardashian'],1,[],0,Fri
3901,1,Mon Jun 15 06:37:37 2009,Bagels and coffee on the deck ,['Bagels and coffee on the deck'],1,6,"['Bagels', 'and', 'coffee', 'on', 'the', 'deck']",2,3,bagels and coffee on the deck ,"['bagels', 'and', 'coffee', 'on', 'the', 'deck']",[],0,[],0,Mon
3902,1,Fri May 29 20:29:20 2009,Hanging at The Shack with Judith watching the game. ,['Hanging at The Shack with Judith watching the game.'],1,10,"['Hanging', 'at', 'The', 'Shack', 'with', 'Judith', 'watching', 'the', 'game', '.']",1,7,hanging at the shack with judith watching the game. ,"['hanging', 'at', 'the', 'shack', 'with', 'judith', 'watching', 'the', 'game', '.']",[],0,[],0,Fri
3903,1,Wed Jun 03 02:38:29 2009,HangerÅt fel: BBC NEWS Sound Theme  http://bit.ly/dB3Tx  NekÃ¼nk is van! MTV cinetrip!  http://bit.ly/13Jtir,"['HangerÅ\x91t fel: BBC NEWS Sound Theme  http://bit.ly/dB3Tx  NekÃ¼nk is van', 'MTV cinetrip', 'http://bit.ly/13Jtir']",3,15,"['HangerÅ\x91t', 'fel:', 'BBC', 'NEWS', 'Sound', 'Theme', 'http://bit.ly/dB3Tx', 'NekÃ¼nk', 'is', 'van', '!', 'MTV', 'cinetrip', '!', 'http://bit.ly/13Jtir']",1,11,hangerÅt fel: bbc news sound theme  http://bit.ly/db3tx  nekÃ¼nk is van! mtv cinetrip!  http://bit.ly/13jtir,"['hangerÅ\x91t', 'fel:', 'bbc', 'news', 'sound', 'theme', 'http://bit.ly/db3tx', 'nekÃ¼nk', 'is', 'van', '!', 'mtv', 'cinetrip', '!', 'http://bit.ly/13jtir']",[],0,"['http://bit.ly/dB3Tx', 'http://bit.ly/13Jtir']",2,Wed
3904,1,Tue Apr 21 00:40:58 2009,"@timaldiss if we're talking newspapers, t'has always been dim, no? ","[""@timaldiss if we're talking newspapers, t'has always been dim, no""]",1,11,"['@timaldiss', 'if', ""we're"", 'talking', 'newspapers,', ""t'has"", 'always', 'been', 'dim,', 'no', '?']",2,7,"@timaldiss if we're talking newspapers, t'has always been dim, no? ","['@timaldiss', 'if', ""we're"", 'talking', 'newspapers,', ""t'has"", 'always', 'been', 'dim,', 'no', '?']",['@timaldiss'],1,[],0,Tue
3905,1,Fri Jun 05 09:33:14 2009,"In the office! Very little connected up yet, mind ","['In the office', 'Very little connected up yet, mind']",2,10,"['In', 'the', 'office', '!', 'Very', 'little', 'connected', 'up', 'yet,', 'mind']",3,6,"in the office! very little connected up yet, mind ","['in', 'the', 'office', '!', 'very', 'little', 'connected', 'up', 'yet,', 'mind']",[],0,[],0,Fri
3906,0,Fri May 29 10:32:28 2009,not feelin 2day ,['not feelin 2day'],1,3,"['not', 'feelin', '2day']",0,1,not feelin 2day ,"['not', 'feelin', '2day']",[],0,[],0,Fri
3907,1,Sun May 10 19:26:33 2009,@tinkerbel1013 trï¿½s excited about our upcoming rendezvous ,['@tinkerbel1013 trï¿½s excited about our upcoming rendezvous'],1,7,"['@tinkerbel1013', 'trï¿½s', 'excited', 'about', 'our', 'upcoming', 'rendezvous']",4,2,@tinkerbel1013 trï¿½s excited about our upcoming rendezvous ,"['@tinkerbel1013', 'trï¿½s', 'excited', 'about', 'our', 'upcoming', 'rendezvous']",['@tinkerbel1013'],1,[],0,Sun
3908,0,Thu Jun 18 20:39:58 2009,@daniweezy well my dads shutting mine off  and I have no clue how I'm going to get in contact with people.,"[""@daniweezy well my dads shutting mine off  and I have no clue how I'm going to get in contact with people.""]",1,22,"['@daniweezy', 'well', 'my', 'dads', 'shutting', 'mine', 'off', 'and', 'I', 'have', 'no', 'clue', 'how', ""I'm"", 'going', 'to', 'get', 'in', 'contact', 'with', 'people', '.']",5,15,@daniweezy well my dads shutting mine off  and i have no clue how i'm going to get in contact with people.,"['@daniweezy', 'well', 'my', 'dads', 'shutting', 'mine', 'off', 'and', 'i', 'have', 'no', 'clue', 'how', ""i'm"", 'going', 'to', 'get', 'in', 'contact', 'with', 'people', '.']",['@daniweezy'],1,[],0,Thu
3909,0,Thu Jun 25 07:16:41 2009,Mmm #identica seems a bit broken after the upgrade ,['Mmm #identica seems a bit broken after the upgrade'],1,9,"['Mmm', '#identica', 'seems', 'a', 'bit', 'broken', 'after', 'the', 'upgrade']",4,4,mmm #identica seems a bit broken after the upgrade ,"['mmm', '#identica', 'seems', 'a', 'bit', 'broken', 'after', 'the', 'upgrade']",[],0,[],0,Thu
3910,0,Sun Jun 07 14:20:32 2009,Glad to be back home! Time to study for a test tomorrow... ,"['Glad to be back home', 'Time to study for a test tomorrow...']",2,14,"['Glad', 'to', 'be', 'back', 'home', '!', 'Time', 'to', 'study', 'for', 'a', 'test', 'tomorrow', '...']",1,10,glad to be back home! time to study for a test tomorrow... ,"['glad', 'to', 'be', 'back', 'home', '!', 'time', 'to', 'study', 'for', 'a', 'test', 'tomorrow', '...']",[],0,[],0,Sun
3911,1,Mon Jun 15 17:55:40 2009,"just ordered seeds - pink cherry tomatoes, Sudduth's brandywine, moon/stars melons, assorted peppers for 2nd growing season ","[""just ordered seeds - pink cherry tomatoes, Sudduth's brandywine, moon/stars melons, assorted peppers for 2nd growing season""]",1,17,"['just', 'ordered', 'seeds', '-', 'pink', 'cherry', 'tomatoes,', ""Sudduth's"", 'brandywine,', 'moon/stars', 'melons,', 'assorted', 'peppers', 'for', '2nd', 'growing', 'season']",2,12,"just ordered seeds - pink cherry tomatoes, sudduth's brandywine, moon/stars melons, assorted peppers for 2nd growing season ","['just', 'ordered', 'seeds', '-', 'pink', 'cherry', 'tomatoes,', ""sudduth's"", 'brandywine,', 'moon/stars', 'melons,', 'assorted', 'peppers', 'for', '2nd', 'growing', 'season']",[],0,[],0,Mon
3912,1,Sat May 30 18:48:14 2009,"Heading to the Village @snowshoemtn!  come find me   Unless you are a creepy stalker. Then, please don't. ","['Heading to the Village @snowshoemtn', 'come find me   Unless you are a creepy stalker', 'Then', "", please don't.""]",4,19,"['Heading', 'to', 'the', 'Village', '@snowshoemtn', 'come', 'find', 'me', 'Unless', 'you', 'are', 'a', 'creepy', 'stalker', '.', 'Then,', 'please', ""don't"", '.']",3,12,"heading to the village @snowshoemtn!  come find me   unless you are a creepy stalker. then, please don't. ","['heading', 'to', 'the', 'village', '@snowshoemtn', 'come', 'find', 'me', 'unless', 'you', 'are', 'a', 'creepy', 'stalker', '.', 'then,', 'please', ""don't"", '.']",['@snowshoemtn'],1,[],0,Sat
3913,1,Wed Jun 03 08:47:10 2009,@spalongal Got your email Lora! That's great! I'm counting you in - intro email coming in a few minutes!  Yay!,"['@spalongal Got your email Lora', ""That's great"", ""I'm counting you in - intro email coming in a few minutes"", 'Yay']",4,24,"['@spalongal', 'Got', 'your', 'email', 'Lora', '!', ""That's"", 'great', '!', ""I'm"", 'counting', 'you', 'in', '-', 'intro', 'email', 'coming', 'in', 'a', 'few', 'minutes', '!', 'Yay', '!']",7,11,@spalongal got your email lora! that's great! i'm counting you in - intro email coming in a few minutes!  yay!,"['@spalongal', 'got', 'your', 'email', 'lora', '!', ""that's"", 'great', '!', ""i'm"", 'counting', 'you', 'in', '-', 'intro', 'email', 'coming', 'in', 'a', 'few', 'minutes', '!', 'yay', '!']",['@spalongal'],1,[],0,Wed
3914,1,Mon Jun 01 06:54:33 2009,im getting nuts with the laughs of rxdj's... wohoh! ,"[""im getting nuts with the laughs of rxdj's.."", 'wohoh']",2,11,"['im', 'getting', 'nuts', 'with', 'the', 'laughs', 'of', ""rxdj's"", '...', 'wohoh', '!']",2,7,im getting nuts with the laughs of rxdj's... wohoh! ,"['im', 'getting', 'nuts', 'with', 'the', 'laughs', 'of', ""rxdj's"", '...', 'wohoh', '!']",[],0,[],0,Mon
3915,1,Mon Jun 15 13:29:37 2009,I wonder what crazy ass shit im gonna c 2day because what I do make a nigga say damn =O but I cant complain least I got a job ,['I wonder what crazy ass shit im gonna c 2day because what I do make a nigga say damn =O but I cant complain least I got a job'],1,29,"['I', 'wonder', 'what', 'crazy', 'ass', 'shit', 'im', 'gonna', 'c', '2day', 'because', 'what', 'I', 'do', 'make', 'a', 'nigga', 'say', 'damn', '=O', 'but', 'I', 'cant', 'complain', 'least', 'I', 'got', 'a', 'job']",9,19,i wonder what crazy ass shit im gonna c 2day because what i do make a nigga say damn =o but i cant complain least i got a job ,"['i', 'wonder', 'what', 'crazy', 'ass', 'shit', 'im', 'gonna', 'c', '2day', 'because', 'what', 'i', 'do', 'make', 'a', 'nigga', 'say', 'damn', '=o', 'but', 'i', 'cant', 'complain', 'least', 'i', 'got', 'a', 'job']",[],0,[],0,Mon
3916,0,Fri Jun 19 12:16:20 2009,@callimuffin I read it I jus dunno how to send one bak  I don't think I can from my fone lol,"[""@callimuffin I read it I jus dunno how to send one bak  I don't think I can from my fone lol""]",1,21,"['@callimuffin', 'I', 'read', 'it', 'I', 'jus', 'dunno', 'how', 'to', 'send', 'one', 'bak', 'I', ""don't"", 'think', 'I', 'can', 'from', 'my', 'fone', 'lol']",6,14,@callimuffin i read it i jus dunno how to send one bak  i don't think i can from my fone lol,"['@callimuffin', 'i', 'read', 'it', 'i', 'jus', 'dunno', 'how', 'to', 'send', 'one', 'bak', 'i', ""don't"", 'think', 'i', 'can', 'from', 'my', 'fone', 'lol']",['@callimuffin'],1,[],0,Fri
3917,1,Sat May 30 16:02:10 2009,Oh dear Diversity burst Susans Boil...   shit happens  ,"['Oh dear Diversity burst Susans Boil..', 'shit happens']",2,9,"['Oh', 'dear', 'Diversity', 'burst', 'Susans', 'Boil', '...', 'shit', 'happens']",1,7,oh dear diversity burst susans boil...   shit happens  ,"['oh', 'dear', 'diversity', 'burst', 'susans', 'boil', '...', 'shit', 'happens']",[],0,[],0,Sat
3918,0,Wed Jun 17 14:57:43 2009,History essay exam today. SO SCARED. ,"['History essay exam today', 'SO SCARED', '.']",3,8,"['History', 'essay', 'exam', 'today', '.', 'SO', 'SCARED', '.']",2,3,history essay exam today. so scared. ,"['history', 'essay', 'exam', 'today', '.', 'so', 'scared', '.']",[],0,[],0,Wed
3919,1,Sun Jun 07 14:21:05 2009,@ShonaQ I guess ,['@ShonaQ I guess'],1,3,"['@ShonaQ', 'I', 'guess']",1,1,@shonaq i guess ,"['@shonaq', 'i', 'guess']",['@ShonaQ'],1,[],0,Sun
3920,1,Sun May 31 16:51:51 2009,I wanna play the Sims ,['I wanna play the Sims'],1,5,"['I', 'wanna', 'play', 'the', 'Sims']",1,4,i wanna play the sims ,"['i', 'wanna', 'play', 'the', 'sims']",[],0,[],0,Sun
3921,0,Mon Jun 01 02:55:04 2009,"looking frantically for cheap B&amp;Bs in paris. apparently, paris &amp; cheap accommodation dont go hand in hand ","['looking frantically for cheap B&amp;Bs in paris', 'apparently', ', paris &amp; cheap accommodation dont go hand in hand']",3,18,"['looking', 'frantically', 'for', 'cheap', 'B&amp;Bs', 'in', 'paris', '.', 'apparently,', 'paris', '&amp;', 'cheap', 'accommodation', 'dont', 'go', 'hand', 'in', 'hand']",6,11,"looking frantically for cheap b&amp;bs in paris. apparently, paris &amp; cheap accommodation dont go hand in hand ","['looking', 'frantically', 'for', 'cheap', 'b&amp;bs', 'in', 'paris', '.', 'apparently,', 'paris', '&amp;', 'cheap', 'accommodation', 'dont', 'go', 'hand', 'in', 'hand']",[],0,[],0,Mon
3922,0,Fri May 29 19:35:44 2009,Lost her favourite sunglasses ,['Lost her favourite sunglasses'],1,4,"['Lost', 'her', 'favourite', 'sunglasses']",0,3,lost her favourite sunglasses ,"['lost', 'her', 'favourite', 'sunglasses']",[],0,[],0,Fri
3923,0,Sun Apr 19 08:43:37 2009,@xLittleMissTuki me too.i mean i love her in when a stranger calls but she has gotta get OUt of Joes life ,['@xLittleMissTuki me too.i mean i love her in when a stranger calls but she has gotta get OUt of Joes life'],1,23,"['@xLittleMissTuki', 'me', 'too', '.', 'i', 'mean', 'i', 'love', 'her', 'in', 'when', 'a', 'stranger', 'calls', 'but', 'she', 'has', 'gotta', 'get', 'OUt', 'of', 'Joes', 'life']",6,15,@xlittlemisstuki me too.i mean i love her in when a stranger calls but she has gotta get out of joes life ,"['@xlittlemisstuki', 'me', 'too', '.', 'i', 'mean', 'i', 'love', 'her', 'in', 'when', 'a', 'stranger', 'calls', 'but', 'she', 'has', 'gotta', 'get', 'out', 'of', 'joes', 'life']",['@xLittleMissTuki'],1,[],0,Sun
3924,1,Wed Jun 03 02:38:10 2009,"@Twitprentice haha, you are funny def big brother (via @kirstielu) &lt;&lt; we do try ","['@Twitprentice haha, you are funny def big brother (via @kirstielu) &lt;&lt; we do try']",1,14,"['@Twitprentice', 'haha,', 'you', 'are', 'funny', 'def', 'big', 'brother', '(via', '@kirstielu', '&lt;&lt;', 'we', 'do', 'try']",1,9,"@twitprentice haha, you are funny def big brother (via @kirstielu) &lt;&lt; we do try ","['@twitprentice', 'haha,', 'you', 'are', 'funny', 'def', 'big', 'brother', '(via', '@kirstielu', '&lt;&lt;', 'we', 'do', 'try']","['@Twitprentice', '@kirstielu']",2,[],0,Wed
3925,0,Sun May 31 00:50:01 2009,@juiceegapeach lol well damn then its just a fail all the way around for me then shit ,['@juiceegapeach lol well damn then its just a fail all the way around for me then shit'],1,17,"['@juiceegapeach', 'lol', 'well', 'damn', 'then', 'its', 'just', 'a', 'fail', 'all', 'the', 'way', 'around', 'for', 'me', 'then', 'shit']",4,12,@juiceegapeach lol well damn then its just a fail all the way around for me then shit ,"['@juiceegapeach', 'lol', 'well', 'damn', 'then', 'its', 'just', 'a', 'fail', 'all', 'the', 'way', 'around', 'for', 'me', 'then', 'shit']",['@juiceegapeach'],1,[],0,Sun
3926,0,Thu Jun 18 05:50:39 2009,Oh no! Two baby funeral's in one day. Chloe's now and Grace's on Days later ,"['Oh no', ""Two baby funeral's in one day"", 'Chloe', ""'s now and Grace's on Days later""]",4,17,"['Oh', 'no', '!', 'Two', 'baby', ""funeral's"", 'in', 'one', 'day', '.', ""Chloe's"", 'now', 'and', ""Grace's"", 'on', 'Days', 'later']",5,10,oh no! two baby funeral's in one day. chloe's now and grace's on days later ,"['oh', 'no', '!', 'two', 'baby', ""funeral's"", 'in', 'one', 'day', '.', ""chloe's"", 'now', 'and', ""grace's"", 'on', 'days', 'later']",[],0,[],0,Thu
3927,1,Sat Jun 06 10:45:22 2009,"drjaxxthe new tonight show backdrop set, looking a lot like super mario bros  http://bit.ly/RElFH","['drjaxxthe new tonight show backdrop set, looking a lot like super mario bros  http://bit.ly/RElFH']",1,14,"['drjaxxthe', 'new', 'tonight', 'show', 'backdrop', 'set,', 'looking', 'a', 'lot', 'like', 'super', 'mario', 'bros', 'http://bit.ly/RElFH']",1,12,"drjaxxthe new tonight show backdrop set, looking a lot like super mario bros  http://bit.ly/relfh","['drjaxxthe', 'new', 'tonight', 'show', 'backdrop', 'set,', 'looking', 'a', 'lot', 'like', 'super', 'mario', 'bros', 'http://bit.ly/relfh']",[],0,['http://bit.ly/RElFH'],1,Sat
3928,0,Fri May 29 20:43:17 2009,is about to watch closer. reffing tomorrow morning ,"['is about to watch closer', 'reffing tomorrow morning']",2,9,"['is', 'about', 'to', 'watch', 'closer', '.', 'reffing', 'tomorrow', 'morning']",2,6,is about to watch closer. reffing tomorrow morning ,"['is', 'about', 'to', 'watch', 'closer', '.', 'reffing', 'tomorrow', 'morning']",[],0,[],0,Fri
